__time,_src_T_in,_src_T_out,_sink_T_out,_sink_T_in,_Energy_kWh,_Q_cond_kW,__interval_h,_T_source_ref_C,_T_sink_ref_C,m_dot_kg_s,P_comp_kW,Q_cond_kW,Q_evap_kW,COP,T2_C,T4_C
2024-05-27 01:29:33.530000,57.33271403518961,20,90,60,847.2436394919149,847.2454045865079,0.9999979166666666,25.0,80.0,0.006895923863335942,227.0004542186971,-847.2454045865079,620.2449503678109,3.732351142215132,25.0,80.0
2024-05-27 02:29:33.522500,57.894645434117194,20,90,60,847.7699833744422,847.7717495655871,0.9999979166666666,25.0,80.0,0.006900207905340691,227.1414765820878,-847.7717495655871,620.6302729834995,3.7323511422151325,25.0,80.0
2024-05-27 03:29:33.515000,59.84040270359145,20,90,60,849.5855463775812,849.587316351157,0.9999979166666666,25.0,80.0,0.006914985218093661,227.6279170900654,-849.587316351157,621.9593992610918,3.732351142215132,25.0,80.0
2024-05-27 04:29:33.507500,61.56905232344474,20,90,60,852.4340556481037,852.4358315560862,0.9999979166666666,25.0,80.0,0.00693816993396277,228.39111302109953,-852.4358315560862,624.0447185349868,3.7323511422151325,25.0,80.0
2024-05-27 05:29:33.500000,61.18817260023974,20,90,60,855.3189086388238,855.3206905569292,0.9999979166666666,25.0,80.0,0.0069616504602879395,229.16404645927832,-855.3206905569292,626.156644097651,3.732351142215133,25.0,80.0
2024-05-27 06:29:33.492500,59.90068898130011,20,90,60,857.9643942044457,857.9661816339909,0.9999979166666666,25.0,80.0,0.006983182716408532,229.872846616675,-857.9661816339909,628.093335017316,3.7323511422151325,25.0,80.0
2024-05-27 07:29:33.485000,58.102053942519206,20,90,60,850.8878423035641,850.889614990262,0.9999979166666666,25.0,80.0,0.006925584924169348,227.97683887943703,-850.889614990262,622.912776110825,3.7323511422151325,25.0,80.0
2024-05-27 08:29:33.477500,57.596231215423416,20,90,60,853.1639895330183,853.1657669616994,0.9999979166666666,25.0,80.0,0.006944111044950228,228.58668288518794,-853.1657669616994,624.5790840765117,3.732351142215132,25.0,80.0
2024-05-27 09:29:33.470000,58.46120408825681,20,90,60,858.1112670470983,858.1130547826292,0.9999979166666666,25.0,80.0,0.006984378150511917,229.91219799146316,-858.1130547826292,628.2008567911662,3.7323511422151325,25.0,80.0
2024-05-27 10:29:33.462500,60.253868036282995,20,90,60,862.407995514453,862.4097922015201,0.9999979166666666,25.0,80.0,0.007019350277762201,231.06341266960322,-862.4097922015201,631.3463795319169,3.7323511422151325,25.0,80.0
2024-05-27 11:29:33.455000,58.154021691257014,20,90,60,857.5754613111399,857.5772479304064,0.9999979166666666,25.0,80.0,0.006980017096160509,229.76864053081522,-857.5772479304064,627.8086073995913,3.7323511422151325,25.0,80.0
2024-05-27 12:29:33.447500,55.38748783043701,20,90,60,847.3577892853414,847.3595546177469,0.9999979166666666,25.0,80.0,0.0068968529565126765,227.03103816615794,-847.3595546177469,620.328516451589,3.732351142215132,25.0,80.0
2024-05-27 13:29:33.440000,51.450040288534694,20,90,60,838.4459997066103,838.4477464727489,0.9999979166666666,25.0,80.0,0.006824317714515636,224.64331852097234,-838.4477464727489,613.8044279517767,3.7323511422151325,25.0,80.0
2024-05-27 14:29:33.432500,50.99369973448893,20,90,60,841.4421211668547,841.4438741749259,0.9999979166666666,25.0,80.0,0.006848703882215332,225.4460639187161,-841.4438741749259,615.9978102562098,3.732351142215133,25.0,80.0
2024-05-27 15:29:33.425000,55.53985223791244,20,90,60,838.5427006465088,838.5444476141081,0.9999979166666666,25.0,80.0,0.006825104787192219,224.66922742870221,-838.5444476141081,613.875220185406,3.7323511422151325,25.0,80.0
2024-05-27 16:29:33.417500,59.16872991506193,20,90,60,835.6391765128519,835.64091743143,0.9999979166666666,25.0,80.0,0.006801472291853495,223.89129146500431,-835.64091743143,611.7496259664258,3.7323511422151325,25.0,80.0
2024-05-27 17:29:33.410000,60.58407662885071,20,90,60,837.1055351675265,837.1072791410247,0.9999979166666666,25.0,80.0,0.006813407344732785,224.2841702842047,-837.1072791410247,612.8231088568201,3.732351142215133,25.0,80.0
2024-05-27 18:29:33.402500,61.4370303974211,20,90,60,841.3946835669357,841.3964364761783,0.9999979166666666,25.0,80.0,0.0068483177759502,225.43335404846542,-841.3964364761783,615.963082427713,3.732351142215133,25.0,80.0
2024-05-27 19:29:33.395000,61.68004954695931,20,90,60,839.7859725423077,839.7877221000622,0.9999979166666666,25.0,80.0,0.006835224082203977,225.00233501654193,-839.7877221000622,614.7853870835204,3.7323511422151325,25.0,80.0
2024-05-27 20:29:33.387500,60.500263800747234,20,90,60,838.4226850887657,838.424431806332,0.9999979166666666,25.0,80.0,0.006824127951120473,224.63707187762915,-838.424431806332,613.7873599287029,3.7323511422151325,25.0,80.0
2024-05-27 21:29:33.380000,58.64982356155292,20,90,60,835.7643771346754,835.7661183140887,0.9999979166666666,25.0,80.0,0.006802491330434008,223.92483624090778,-835.7661183140887,611.841282073181,3.7323511422151325,25.0,80.0
2024-05-27 22:29:33.372500,57.49473854674733,20,90,60,836.0907458553156,836.092487714665,0.9999979166666666,25.0,80.0,0.0068051477255298256,224.0122796212706,-836.092487714665,612.0802080933945,3.7323511422151325,25.0,80.0
2024-05-27 23:29:33.365000,57.830193903191514,20,90,60,839.7125201362818,839.71426954101,0.9999979166666666,25.0,80.0,0.006834626235048893,224.98265504639622,-839.71426954101,614.731614494614,3.7323511422151325,25.0,80.0
2024-05-28 00:29:33.357500,59.39969230378205,20,90,60,842.2135470391767,842.2153016543886,0.9999979166666666,25.0,80.0,0.006854982706668864,225.6527506558608,-842.2153016543886,616.5625509985279,3.732351142215132,25.0,80.0
2024-05-28 01:29:33.350000,61.25441395986803,20,90,60,845.1817648962818,845.1835256952937,0.9999979166666666,25.0,80.0,0.006879141760096123,226.44801989174078,-845.1835256952937,618.7355058035531,3.7323511422151325,25.0,80.0
2024-05-28 02:29:33.342500,61.5235136252723,20,90,60,848.3147701927679,848.3165375188878,0.9999979166666666,25.0,80.0,0.006904642058925103,227.28744032787228,-848.3165375188878,621.0290971910157,3.732351142215132,25.0,80.0
2024-05-28 03:29:33.335000,61.1372617292123,20,90,60,851.9038929952218,851.9056677986964,0.9999979166666666,25.0,80.0,0.006933854810049121,228.24906750148233,-851.9056677986964,623.6566002972143,3.7323511422151325,25.0,80.0
2024-05-28 04:29:33.327500,60.129054873692496,20,90,60,854.8019960038996,854.8037768451014,0.9999979166666666,25.0,80.0,0.0069574431815215025,229.02555099298067,-854.8037768451014,625.778225852121,3.732351142215132,25.0,80.0
2024-05-28 05:29:33.320000,59.04342026775754,20,90,60,856.0482868491092,856.0500702867557,0.9999979166666666,25.0,80.0,0.00696758704850325,229.35946744246954,-856.0500702867557,626.6906028442862,3.7323511422151325,25.0,80.0
2024-05-28 06:29:33.312500,59.234694523144015,20,90,60,855.345609144219,855.3473911179506,0.9999979166666666,25.0,80.0,0.006961867782252645,229.17120027734208,-855.3473911179506,626.1761908406087,3.7323511422151325,25.0,80.0
2024-05-28 07:29:33.305000,60.53850937848813,20,90,60,854.035199956984,854.0369792006908,0.9999979166666666,25.0,80.0,0.006951202040352938,228.82010471657387,-854.0369792006908,625.2168744841169,3.732351142215133,25.0,80.0
2024-05-28 08:29:33.297500,61.4512436093442,20,90,60,853.3961418759279,853.3979197882609,0.9999979166666666,25.0,80.0,0.006946000589830565,228.64888304206374,-853.3979197882609,624.7490367461972,3.7323511422151325,25.0,80.0
2024-05-28 09:29:33.290000,61.50033401755201,20,90,60,847.4034805138025,847.4052459413982,0.9999979166666666,25.0,80.0,0.006897224848632018,227.04328013426604,-847.4052459413982,620.3619658071323,3.732351142215133,25.0,80.0
2024-05-28 10:29:33.282500,61.08501961682771,20,90,60,846.7575858406381,846.7593499226172,0.9999979166666666,25.0,80.0,0.006891967753409035,226.87022674401143,-846.7593499226172,619.8891231786058,3.7323511422151325,25.0,80.0
2024-05-28 11:29:33.275000,60.21254571462481,20,90,60,846.7119652928907,846.7137292798268,0.9999979166666666,25.0,80.0,0.006891596436577365,226.85800371325897,-846.7137292798268,619.855725566568,3.732351142215132,25.0,80.0
2024-05-28 12:29:33.267500,59.4458341071163,20,90,60,850.689257584383,850.6910298573619,0.9999979166666666,25.0,80.0,0.006923968594414762,227.92363243520566,-850.6910298573619,622.7673974221564,3.7323511422151325,25.0,80.0
2024-05-28 13:29:33.260000,59.63826117606163,20,90,60,850.6614474346311,850.6632196496721,0.9999979166666666,25.0,80.0,0.006923742240782374,227.9161813121387,-850.6632196496721,622.7470383375336,3.7323511422151325,25.0,80.0
2024-05-28 14:29:33.252500,60.26132092779994,20,90,60,847.4782805443298,847.4800461277592,0.9999979166666666,25.0,80.0,0.006897833664433576,227.06332117100428,-847.4800461277592,620.416724956755,3.732351142215132,25.0,80.0
2024-05-28 15:29:33.245000,60.79192703353414,20,90,60,847.6103167542223,847.6120826127277,0.9999979166666666,25.0,80.0,0.006898908339542578,227.0986973936418,-847.6120826127277,620.5133852190861,3.7323511422151325,25.0,80.0
2024-05-28 16:29:33.237500,60.573349830342636,20,90,60,848.1639583974306,848.1657254093586,0.9999979166666666,25.0,80.0,0.006903414564719349,227.2470335966236,-848.1657254093586,620.9186918127352,3.7323511422151325,25.0,80.0
2024-05-28 17:29:33.230000,59.7498172182282,20,90,60,844.508343742458,844.5101031385062,0.9999979166666666,25.0,80.0,0.006873660620093096,226.26759138136543,-844.5101031385062,618.2425117571408,3.732351142215133,25.0,80.0
2024-05-28 18:29:33.222500,59.148885943667096,20,90,60,845.0377791547467,845.0395396537876,0.9999979166666666,25.0,80.0,0.0068779698248171185,226.40944205272731,-845.0395396537876,618.6300976010604,3.7323511422151325,25.0,80.0
2024-05-28 19:29:33.215000,60.303590103487636,20,90,60,845.4440393543205,845.4458006997387,0.9999979166666666,25.0,80.0,0.006881276476262322,226.51829061238075,-845.4458006997387,618.927510087358,3.732351142215133,25.0,80.0
2024-05-28 20:29:33.207500,61.45009386918912,20,90,60,850.1166607616718,850.1184318417382,0.9999979166666666,25.0,80.0,0.006919308088381136,227.770217605302,-850.1184318417382,622.3482142364363,3.7323511422151325,25.0,80.0
2024-05-28 21:29:33.200000,61.38707625841971,20,90,60,854.95631391875,854.9580950814482,0.9999979166666666,25.0,80.0,0.0069586992128942435,229.06689711248194,-854.9580950814482,625.8911979689664,3.7323511422151325,25.0,80.0
2024-05-28 22:29:33.192500,60.732929944421414,20,90,60,860.4839601804894,860.4857528591413,0.9999979166666666,25.0,80.0,0.007003690082093648,230.54790936643948,-860.4857528591413,629.9378434927019,3.7323511422151325,25.0,80.0
2024-05-28 23:29:33.185000,59.62704116317502,20,90,60,865.4325527526726,865.4343557409137,0.9999979166666666,25.0,80.0,0.007043967891235903,231.87377681385107,-865.4343557409137,633.5605789270628,3.7323511422151325,25.0,80.0
2024-05-29 00:29:33.177500,58.89227421296323,20,90,60,870.3790605741005,870.3808738675879,0.9999979166666666,25.0,80.0,0.0070842287320802425,233.19908569776769,-870.3808738675879,637.1817881698203,3.732351142215133,25.0,80.0
2024-05-29 01:29:33.170000,59.20658676843544,20,90,60,876.8083970684432,876.8102237564094,0.9999979166666666,25.0,80.0,0.007136558679323449,234.92168618304945,-876.8102237564094,641.8885375733602,3.732351142215132,25.0,80.0
2024-05-29 02:29:33.162500,60.239299520469444,20,90,60,873.2913795067664,873.2931988675974,0.9999979166666666,25.0,80.0,0.0071079328104460115,233.97937803603926,-873.2931988675974,639.3138208315582,3.7323511422151325,25.0,80.0
2024-05-29 03:29:33.155000,61.26910611338775,20,90,60,868.4249792128968,868.4267884353727,0.9999979166666666,25.0,80.0,0.007068323984423823,232.67553221693007,-868.4267884353727,635.7512562184428,3.732351142215132,25.0,80.0
2024-05-29 04:29:33.147500,61.42624117817064,20,90,60,864.9570345838712,864.9588365814475,0.9999979166666666,25.0,80.0,0.007040097532185874,231.74637209190843,-864.9588365814475,633.2124644895392,3.7323511422151325,25.0,80.0
2024-05-29 05:29:33.140000,61.37285354063431,20,90,60,860.6401880961758,860.6419811003032,0.9999979166666666,25.0,80.0,0.007004961659431835,230.5897672290063,-860.6419811003032,630.052213871297,3.7323511422151325,25.0,80.0
2024-05-29 06:29:33.132500,60.7929981712976,20,90,60,858.3939789947814,858.3957673192967,0.9999979166666666,25.0,80.0,0.006986679212420918,229.98794449169725,-858.3957673192967,628.4078228275996,3.7323511422151325,25.0,80.0
2024-05-29 07:29:33.125000,59.52269160037713,20,90,60,856.6239897921414,856.6257744291715,0.9999979166666666,25.0,80.0,0.006972272836012295,229.51371448956658,-856.6257744291715,627.1120599396052,3.732351142215132,25.0,80.0
2024-05-29 08:29:33.117500,58.4625347574256,20,90,60,857.1110254862754,857.1128111379653,0.9999979166666666,25.0,80.0,0.00697623693902697,229.6442050812167,-857.1128111379653,627.4686060567487,3.7323511422151325,25.0,80.0
2024-05-29 09:29:33.110000,58.8147026500539,20,90,60,857.3631918462321,857.3649780232697,0.9999979166666666,25.0,80.0,0.006978289382902735,229.7117675574404,-857.3649780232697,627.6532104658294,3.7323511422151325,25.0,80.0
2024-05-29 10:29:33.102500,60.198897185543615,20,90,60,856.2465429549967,856.2483268056776,0.9999979166666666,25.0,80.0,0.0069692007035936105,229.41258584193616,-856.2483268056776,626.8357409637415,3.7323511422151325,25.0,80.0
2024-05-29 11:29:33.095000,61.23410139789951,20,90,60,856.6666703262138,856.6684550521619,0.9999979166666666,25.0,80.0,0.006972620223351297,229.52514980777863,-856.6684550521619,627.1433052443834,3.732351142215132,25.0,80.0
2024-05-29 12:29:33.087500,58.21209028400381,20,90,60,858.3107109217522,858.312499072792,0.9999979166666666,25.0,80.0,0.0069860014731437,229.96563462766466,-858.312499072792,628.3468644451275,3.7323511422151325,25.0,80.0
2024-05-29 13:29:33.080000,56.438855861416414,20,90,60,857.6932389136911,857.6950257783282,0.9999979166666666,25.0,80.0,0.006980975716965838,229.80019647060598,-857.6950257783282,627.8948293077223,3.732351142215133,25.0,80.0
2024-05-29 14:29:33.072500,56.247714549020316,20,90,60,856.332814635333,856.334598665747,0.9999979166666666,25.0,80.0,0.006969902889967672,229.4357004570359,-856.334598665747,626.8988982087112,3.7323511422151325,25.0,80.0
2024-05-29 15:29:33.065000,56.344771544035325,20,90,60,855.6508059378654,855.6525885474249,0.9999979166666666,25.0,80.0,0.00696435185383987,229.25297110164163,-855.6525885474249,626.3996174457834,3.7323511422151325,25.0,80.0
2024-05-29 16:29:33.057500,56.73281976111582,20,90,60,818.8394367554553,818.8411426745025,0.9999979166666666,25.0,80.0,0.006664735087947969,219.39016761121897,-818.8411426745025,599.4509750632836,3.7323511422151325,25.0,80.0
2024-05-29 17:29:33.050000,59.119618672597426,20,90,60,810.7864201193553,810.7881092612496,0.9999979166666666,25.0,80.0,0.006599189609641368,217.23253744556595,-810.7881092612496,593.5555718156838,3.7323511422151325,25.0,80.0
2024-05-29 18:29:33.042500,61.08206999765133,20,90,60,812.0837839551181,812.0854757998594,0.9999979166666666,25.0,80.0,0.006609749172224607,217.58013778893553,-812.0854757998594,594.505338010924,3.7323511422151325,25.0,80.0
2024-05-29 19:29:33.035000,61.059766950513335,20,90,60,773.1829443033658,773.1845551045224,0.9999979166666666,25.0,80.0,0.006293125693505788,207.1575062590818,-773.1845551045224,566.0270488454407,3.732351142215132,25.0,80.0
2024-05-29 20:29:33.027500,61.16854569218293,20,90,60,745.9419031187487,745.9434571676178,0.9999979166666666,25.0,80.0,0.006071404175384067,199.85886342004358,-745.9434571676178,546.0845937475743,3.7323511422151325,25.0,80.0
2024-05-29 21:29:33.020000,61.333247871811295,20,90,60,748.7100871047753,748.7116469207065,0.9999979166666666,25.0,80.0,0.006093935104053881,200.60053794304832,-748.7116469207065,548.1111089776582,3.7323511422151325,25.0,80.0
2024-05-29 22:29:33.012500,61.50347788099151,20,90,60,750.7523451325479,750.7539092031922,0.9999979166666666,25.0,80.0,0.006110557543234719,201.1477164384976,-750.7539092031922,549.6061927646947,3.7323511422151325,25.0,80.0
2024-05-29 23:29:33.005000,61.10455300327874,20,90,60,757.4600458258428,757.4616238708926,0.9999979166666666,25.0,80.0,0.006165153164993233,202.9448985395685,-757.4616238708926,554.5167253313242,3.732351142215132,25.0,80.0
2024-05-30 00:29:32.997500,59.48938604705444,20,90,60,765.1577042659861,765.1592983478578,0.9999979166666666,25.0,80.0,0.006227806295751496,205.00731822722858,-765.1592983478578,560.1519801206292,3.7323511422151325,25.0,80.0
2024-05-30 01:29:32.990000,57.538318604298524,20,90,60,773.8814296378806,773.883041894218,0.9999979166666666,25.0,80.0,0.006298810837025259,207.34465017000576,-773.883041894218,566.5383917242124,3.732351142215132,25.0,80.0
2024-05-30 02:29:32.982500,57.13601855922394,20,90,60,778.3833204233911,778.3849420586871,0.9999979166666666,25.0,80.0,0.006335452830722079,208.55083361656037,-778.3849420586871,569.8341084421269,3.732351142215132,25.0,80.0
2024-05-30 03:29:32.975000,58.299205338835634,20,90,60,782.352619612174,782.3542495168605,0.9999979166666666,25.0,80.0,0.00636775993073532,209.61432076097134,-782.3542495168605,572.7399287558893,3.732351142215132,25.0,80.0
2024-05-30 04:29:32.967500,60.778475370720514,20,90,60,783.5068887383376,783.5085210477565,0.9999979166666666,25.0,80.0,0.006377154810367107,209.92358199790064,-783.5085210477565,573.584939049856,3.7323511422151325,25.0,80.0
2024-05-30 05:29:32.960000,61.20095399050342,20,90,60,786.8517152688041,786.8533545466262,0.9999979166666666,25.0,80.0,0.006404379174192365,210.81975531370625,-786.8533545466262,576.0335992329201,3.732351142215132,25.0,80.0
2024-05-30 06:29:32.952500,61.31325717983361,20,90,60,790.8209911105038,790.8226386576677,0.9999979166666666,25.0,80.0,0.006436686084177967,211.88323620277546,-790.8226386576677,578.9394024548924,3.732351142215132,25.0,80.0
2024-05-30 07:29:32.945000,61.22647040401455,20,90,60,792.7546328369906,792.7562844125832,0.9999979166666666,25.0,80.0,0.006452424468632313,212.4013133292936,-792.7562844125832,580.3549710832897,3.7323511422151325,25.0,80.0
2024-05-30 08:29:32.937500,61.07383385259715,20,90,60,792.3693739605746,792.3710247335429,0.9999979166666666,25.0,80.0,0.006449288752109221,212.29809161612658,-792.3710247335429,580.0729331174164,3.7323511422151325,25.0,80.0
2024-05-30 09:29:32.930000,60.398193887477646,20,90,60,791.6258728761651,791.6275221001695,0.9999979166666666,25.0,80.0,0.006443237214356195,212.09888671684365,-791.6275221001695,579.5286353833259,3.732351142215133,25.0,80.0
2024-05-30 10:29:32.922500,59.57490381354711,20,90,60,790.3622406776907,790.3638872691225,0.9999979166666666,25.0,80.0,0.006432952201845314,211.7603240299747,-790.3638872691225,578.603563239148,3.732351142215132,25.0,80.0
2024-05-30 11:29:32.915000,58.89911194001223,20,90,60,789.703580121402,789.7052253406215,0.9999979166666666,25.0,80.0,0.006427591201967318,211.58385029976984,-789.7052253406215,578.1213750408518,3.732351142215132,25.0,80.0
2024-05-30 12:29:32.907500,59.1331025474359,20,90,60,791.2021339423821,791.2037822835953,0.9999979166666666,25.0,80.0,0.0064397882992046455,211.98535511158246,-791.2037822835953,579.218427172013,3.7323511422151325,25.0,80.0
2024-05-30 13:29:32.900000,59.94224644818712,20,90,60,791.2282870715503,791.2299354672492,0.9999979166666666,25.0,80.0,0.006440001165939933,211.9923622721248,-791.2299354672492,579.2375731951245,3.7323511422151325,25.0,80.0
2024-05-30 14:29:32.892500,61.05121508739785,20,90,60,789.2778555439324,789.2794998762239,0.9999979166666666,25.0,80.0,0.0064241261251746,211.46978668459107,-789.2794998762239,577.8097131916329,3.7323511422151325,25.0,80.0
2024-05-30 15:29:32.885000,61.07530212402344,20,90,60,788.2790764036148,788.2807186551121,0.9999979166666666,25.0,80.0,0.006415996816688969,211.2021855980226,-788.2807186551121,577.0785330570895,3.7323511422151325,25.0,80.0
2024-05-30 16:29:32.877500,61.07530212402344,20,90,60,790.3736531079859,790.3752997231937,0.9999979166666666,25.0,80.0,0.0064330450904156655,211.7633817417591,-790.3752997231937,578.6119179814348,3.7323511422151325,25.0,80.0
2024-05-30 17:29:32.870000,61.109788003760116,20,90,60,796.3331151302177,796.3347741609973,0.9999979166666666,25.0,80.0,0.006481550614040957,213.3600896105334,-796.3347741609973,582.9746845504641,3.732351142215132,25.0,80.0
2024-05-30 18:29:32.862500,61.04096158438341,20,90,60,802.6839697375175,802.6856419992718,0.9999979166666666,25.0,80.0,0.006533241777949037,215.06166258592745,-802.6856419992718,587.6239794133444,3.7323511422151325,25.0,80.0
2024-05-30 19:29:32.855000,60.96251479958653,20,90,60,811.3278767592225,811.3295670291538,0.9999979166666666,25.0,80.0,0.006603596658086206,217.377608942666,-811.3295670291538,593.9519580864879,3.7323511422151325,25.0,80.0
2024-05-30 20:29:32.847500,60.94810827272954,20,90,60,841.41527716921,841.4170301213561,0.9999979166666666,25.0,80.0,0.006848485392332002,225.4388716550338,-841.4170301213561,615.9781584663224,3.7323511422151325,25.0,80.0
2024-05-30 21:29:32.840000,60.01565038062364,20,90,60,845.2450650921822,845.2468260230698,0.9999979166666666,25.0,80.0,0.006879656975922028,226.46497979861024,-845.2468260230698,618.7818462244596,3.7323511422151325,25.0,80.0
2024-05-30 22:29:32.832500,59.108531791839425,20,90,60,847.732080150645,847.7338462628247,0.9999979166666666,25.0,80.0,0.00689989940170219,227.13132123996746,-847.7338462628247,620.6025250228574,3.7323511422151325,25.0,80.0
2024-05-30 23:29:32.825000,59.242887666178206,20,90,60,850.5471227227506,850.5488946996146,0.9999979166666666,25.0,80.0,0.006922811723901422,227.88555049909314,-850.5488946996146,622.6633442005216,3.732351142215133,25.0,80.0
2024-05-31 00:29:32.817500,60.05077476710892,20,90,60,844.7102368985899,844.7119967152497,0.9999979166666666,25.0,80.0,0.00687530387802779,226.32168424911842,-844.7119967152497,618.3903124661314,3.7323511422151325,25.0,80.0
2024-05-31 01:29:32.810000,60.950254373098346,20,90,60,839.6585669393327,839.6603162316582,0.9999979166666666,25.0,80.0,0.006834187096740852,224.9681994640311,-839.6603162316582,614.6921167676272,3.732351142215132,25.0,80.0
2024-05-31 02:29:32.802500,61.29129182924464,20,90,60,847.8320945083375,847.8338608288809,0.9999979166666666,25.0,80.0,0.006900713443099185,227.15811790572727,-847.8338608288809,620.6757429231537,3.7323511422151325,25.0,80.0
2024-05-31 03:29:32.795000,61.06385438932023,20,90,60,848.699414069068,848.7011821965309,0.9999979166666666,25.0,80.0,0.006907772769811353,227.3904972651718,-848.7011821965309,621.3106849313592,3.7323511422151325,25.0,80.0
2024-05-31 04:29:32.787500,60.759139568164414,20,90,60,847.4539609799745,847.4557265127381,0.9999979166666666,25.0,80.0,0.006897635721532188,227.05680527416217,-847.4557265127381,620.3989212385761,3.7323511422151325,25.0,80.0
2024-05-31 05:29:32.780000,60.38519370426485,20,90,60,846.0481621816713,846.0499247856814,0.9999979166666666,25.0,80.0,0.006886193580182999,226.68015214762318,-846.0499247856814,619.3697726380583,3.7323511422151325,25.0,80.0
2024-05-31 06:29:32.772500,60.01480970438115,20,90,60,843.4335543631761,843.4353115200752,0.9999979166666666,25.0,80.0,0.006864912645622501,225.97962500910361,-843.4353115200752,617.4556865109716,3.7323511422151325,25.0,80.0
2024-05-31 07:29:32.765000,59.8375187824538,20,90,60,841.1350535032719,841.1368058716175,0.9999979166666666,25.0,80.0,0.006846204583158654,225.36379183562212,-841.1368058716175,615.7730140359955,3.732351142215132,25.0,80.0
2024-05-31 08:29:32.757500,60.17958639866515,20,90,60,840.423521706705,840.4252725926896,0.9999979166666666,25.0,80.0,0.0068404132512834325,225.17315240974386,-840.4252725926896,615.2521201829459,3.732351142215132,25.0,80.0
2024-05-31 09:29:32.750000,55.98226799704344,20,90,60,838.7055147932571,838.7072621000532,0.9999979166666666,25.0,80.0,0.0068264299714810295,224.71284992823166,-838.7072621000532,613.9944121718215,3.732351142215133,25.0,80.0
2024-05-31 10:29:32.742500,58.68761559235503,20,90,60,843.7340849755925,843.7358427585983,0.9999979166666666,25.0,80.0,0.006867358738015791,226.0601456319153,-843.7358427585983,617.6756971266831,3.7323511422151325,25.0,80.0
2024-05-31 11:29:32.735000,61.274483993750835,20,90,60,842.9635105099738,842.9652666876128,0.9999979166666666,25.0,80.0,0.006861086843370322,225.85368701062703,-842.9652666876128,617.1115796769859,3.7323511422151325,25.0,80.0
2024-05-31 12:29:32.727500,61.254458720216405,20,90,60,843.1598072661574,843.1615638527488,0.9999979166666666,25.0,80.0,0.006862684550832693,225.9062804450753,-843.1615638527488,617.2552834076737,3.732351142215132,25.0,80.0
2024-05-31 13:29:32.720000,61.16472796151942,20,90,60,841.956929249415,841.9586833300053,0.9999979166666666,25.0,80.0,0.006852894031513703,225.5839955161097,-841.9586833300053,616.3746878138958,3.7323511422151325,25.0,80.0
2024-05-31 14:29:32.712500,61.24078092753973,20,90,60,841.0086068216242,841.0103589265387,0.9999979166666666,25.0,80.0,0.006845175402591496,225.3299132051662,-841.0103589265387,615.6804457213727,3.7323511422151325,25.0,80.0
2024-05-31 15:29:32.705000,61.262652172699234,20,90,60,842.9345819883348,842.9363381057059,0.9999979166666666,25.0,80.0,0.006860851387034738,225.84593624420535,-842.9363381057059,617.0904018615006,3.732351142215133,25.0,80.0
2024-05-31 16:29:32.697500,61.13640737448054,20,90,60,846.3180899347909,846.3198531011516,0.9999979166666666,25.0,80.0,0.00688839058839569,226.7524734017563,-846.3198531011516,619.5673796993954,3.7323511422151325,25.0,80.0
2024-05-31 17:29:32.690000,60.46243278110114,20,90,60,848.2417586911746,848.2435258651868,0.9999979166666666,25.0,80.0,0.006904047800399376,227.26787848845282,-848.2435258651868,620.9756473767341,3.7323511422151325,25.0,80.0
2024-05-31 18:29:32.682500,59.45825650733411,20,90,60,845.8944236860038,845.8961859697247,0.9999979166666666,25.0,80.0,0.006884942264845155,226.63896127085442,-845.8961859697247,619.2572246988703,3.7323511422151325,25.0,80.0
2024-05-31 19:29:32.675000,60.25184986234615,20,90,60,843.9990421939575,844.0008005289586,0.9999979166666666,25.0,80.0,0.006869515289826534,226.13113513967184,-844.0008005289586,617.869665389287,3.732351142215132,25.0,80.0
2024-05-31 20:29:32.667500,61.26590724609963,20,90,60,844.0097089708044,844.0114673280281,0.9999979166666666,25.0,80.0,0.006869602109340514,226.13399306987802,-844.0114673280281,617.8774742581502,3.7323511422151325,25.0,80.0
2024-05-31 21:29:32.660000,61.36546684327112,20,90,60,844.6372172258181,844.6389768903533,0.9999979166666666,25.0,80.0,0.006874709552994838,226.30212022040996,-844.6389768903533,618.3368566699435,3.7323511422151325,25.0,80.0
2024-05-31 22:29:32.652500,61.2455891916145,20,90,60,848.4689900416021,848.470757689014,0.9999979166666666,25.0,80.0,0.006905897292114476,227.32876017272338,-848.470757689014,621.1419975162908,3.7323511422151325,25.0,80.0
2024-05-31 23:29:32.645000,60.35861675486154,20,90,60,860.7292884947451,860.7310816844987,0.9999979166666666,25.0,80.0,0.007005686869437655,230.61363973746023,-860.7310816844987,630.1174419470386,3.732351142215132,25.0,80.0
2024-06-01 00:29:32.637500,59.512682330255245,20,90,60,881.5348174867373,881.5366540214333,0.9999979166666666,25.0,80.0,0.007175028174792567,236.1880274475583,-881.5366540214333,645.3486265738751,3.732351142215132,25.0,80.0
2024-06-01 01:29:32.630000,59.49504408514724,20,90,60,883.001643172432,883.0034827630211,0.9999979166666666,25.0,80.0,0.007186967028951922,236.58103139753428,-883.0034827630211,646.422451365487,3.732351142215132,25.0,80.0
2024-06-01 02:29:32.622500,60.11338717197833,20,90,60,885.7947587746293,885.7966041842213,0.9999979166666666,25.0,80.0,0.007209700882163023,237.32938580331572,-885.7966041842213,648.4672183809057,3.732351142215133,25.0,80.0
